2018-11-11 17:56:58,701 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:07:21,572 DEBUG (0.003) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:07:21,580 DEBUG (0.001) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets`; args=()
2018-11-18 11:07:22,022 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:07:22,023 DEBUG (0.001) SELECT VERSION(); args=None
2018-11-18 11:07:22,030 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:07:22.015559'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:07:22.015559')
2018-11-18 11:07:22,032 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:07:22,058 DEBUG (0.002) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets`; args=()
2018-11-18 11:07:22,193 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:07:22,194 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:07:22,199 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:07:22.190210'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:07:22.190210')
2018-11-18 11:07:22,200 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:07:22,206 DEBUG (0.002) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets`; args=()
2018-11-18 11:07:22,339 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:07:22,340 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:07:22,344 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:07:22.334349'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:07:22.334349')
2018-11-18 11:07:22,345 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:07:22,361 DEBUG (0.002) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets`; args=()
2018-11-18 11:08:12,363 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:08:12,363 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:08:12,366 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:08:12.359488'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:08:12.359488')
2018-11-18 11:08:12,372 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:08:12,387 DEBUG (0.001) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets`; args=()
2018-11-18 11:08:12,601 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:08:12,601 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:08:12,604 DEBUG (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:08:12.598607'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:08:12.598607')
2018-11-18 11:08:12,605 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:08:12,623 DEBUG (0.001) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets`; args=()
2018-11-18 11:08:12,800 DEBUG (0.001) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:08:12,801 DEBUG (0.001) SELECT VERSION(); args=None
2018-11-18 11:08:12,805 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:08:12.795813'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:08:12.795813')
2018-11-18 11:08:12,810 DEBUG (0.004) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:08:12,818 DEBUG (0.002) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets`; args=()
2018-11-18 11:08:12,962 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:08:12,963 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:08:12,980 DEBUG (0.014) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:08:12.959993'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:08:12.959993')
2018-11-18 11:08:12,982 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:08:12,988 DEBUG (0.001) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets`; args=()
2018-11-18 11:08:13,107 DEBUG (0.001) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:08:13,108 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:08:13,111 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:08:13.101962'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:08:13.101962')
2018-11-18 11:08:13,112 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:08:13,117 DEBUG (0.001) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets`; args=()
2018-11-18 11:08:14,349 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:08:14,349 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:08:14,355 DEBUG (0.004) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:08:14.343753'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:08:14.343753')
2018-11-18 11:08:14,373 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:08:14,376 DEBUG (0.002) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets` WHERE `assets`.`id` = 24; args=(24,)
2018-11-18 11:08:17,938 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:08:17,939 DEBUG (0.001) SELECT VERSION(); args=None
2018-11-18 11:08:17,943 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:08:17.932899'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:08:17.932899')
2018-11-18 11:08:17,962 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:08:17,964 DEBUG (0.001) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets` WHERE `assets`.`id` = 23; args=(23,)
2018-11-18 11:08:19,761 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:08:19,762 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:08:19,764 DEBUG (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:08:19.756453'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:08:19.756453')
2018-11-18 11:08:19,765 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:08:19,766 DEBUG (0.001) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets` WHERE `assets`.`id` = 21; args=(21,)
2018-11-18 11:09:57,697 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:09:57,698 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:09:57,706 DEBUG (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:09:57.694445'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:09:57.694445')
2018-11-18 11:09:57,723 DEBUG (0.002) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:09:57,730 DEBUG (0.001) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets`; args=()
2018-11-18 11:10:03,603 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:10:03,604 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:10:03,609 DEBUG (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:10:03.600963'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:10:03.600963')
2018-11-18 11:10:03,610 DEBUG (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:10:03,611 DEBUG (0.000) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets` WHERE `assets`.`id` = 23; args=(23,)
2018-11-18 11:10:03,612 DEBUG (0.000) DELETE FROM `assets` WHERE `assets`.`id` IN (23); args=(23,)
2018-11-18 11:10:05,115 DEBUG (0.001) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:10:05,116 DEBUG (0.001) SELECT VERSION(); args=None
2018-11-18 11:10:05,131 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:10:05.109300'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:10:05.109300')
2018-11-18 11:10:05,134 DEBUG (0.002) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:10:05,143 DEBUG (0.001) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets`; args=()
2018-11-18 11:10:10,331 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:10:10,332 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:10:10,345 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:10:10.327191'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:10:10.327191')
2018-11-18 11:10:10,356 DEBUG (0.010) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:10:10,363 DEBUG (0.001) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets`; args=()
